Client 0,Client 1,Client 2,Client 3,Client 4
0.24228784441947937,0.10801049321889877,0.04997537285089493,0.027757223695516586,0.0559600330889225
0.2450009286403656,0.12345818430185318,0.1809060126543045,0.00833205133676529,0.07176896184682846
0.14367032051086426,0.09937282651662827,0.04673304781317711,0.0033216483425348997,0.02547479048371315
0.46790701150894165,0.22982393205165863,1.0397212505340576,0.6976537704467773,0.5151391625404358
0.6556892991065979,1.5847536325454712,1.975379467010498,0.887554943561554,1.900153398513794
0.6349600553512573,0.6691535115242004,0.7065474987030029,1.5038654804229736,0.9794855117797852
0.4818241596221924,0.9385712146759033,0.5037418603897095,1.1658071279525757,0.753427267074585
0.41781485080718994,0.5279781818389893,0.3421397805213928,1.0640807151794434,0.4303945302963257
0.34977400302886963,0.6291468739509583,0.3202078938484192,0.7511315941810608,0.5257363319396973
0.33844229578971863,0.5829370021820068,0.2985573410987854,0.6327953338623047,0.45886504650115967
0.3057156801223755,0.43309473991394043,0.31770843267440796,0.5254862904548645,0.4019162654876709
0.312308669090271,0.42268526554107666,0.3126024603843689,0.4056425392627716,0.33014219999313354
0.2786216735839844,0.41015294194221497,0.2876836955547333,0.36932456493377686,0.31398990750312805
0.2952074706554413,0.3488214612007141,0.28345346450805664,0.3567841649055481,0.32783567905426025
0.21173691749572754,0.47980716824531555,0.4071723222732544,0.6061040163040161,0.26593342423439026
0.13739784061908722,0.24194344878196716,0.29231998324394226,0.44566434621810913,0.09054042398929596
0.1867953985929489,0.13365504145622253,0.2312091737985611,0.3973900079727173,0.11626163125038147
0.10497310757637024,0.12997010350227356,0.16690638661384583,0.35655277967453003,0.13002021610736847
0.16847681999206543,0.125687837600708,0.1702476292848587,0.315139502286911,0.06343578547239304
0.06665478646755219,0.08502477407455444,0.1599816083908081,0.26830416917800903,0.050028782337903976
0.024072865024209023,0.07444856315851212,0.09829427301883698,0.2250664383172989,0.05620700493454933
0.033872783184051514,0.0677679255604744,0.0995602011680603,0.16686591506004333,0.04652458056807518
0.014144876040518284,0.039452798664569855,0.11794129759073257,0.1825985312461853,0.027222447097301483
0.011052779853343964,0.038058143109083176,0.06672129034996033,0.11870605498552322,0.03693820908665657
0.18016228079795837,0.19670622050762177,0.3353976607322693,0.27129217982292175,0.3587457537651062
0.1860763281583786,0.2910492718219757,0.3897293508052826,1.1473456621170044,0.4437335133552551
1.2982983589172363,1.3407634496688843,0.5600582361221313,0.3580855131149292,0.915201723575592
0.4206174314022064,0.4055968225002289,0.3753829598426819,0.3963911533355713,0.5952554941177368
0.38848069310188293,0.5003447532653809,0.1319752037525177,0.4767502546310425,0.3688594102859497
0.2845371961593628,0.3731522262096405,0.14955870807170868,0.24888920783996582,0.10313784331083298
0.18992465734481812,0.14676478505134583,0.24417634308338165,0.22964945435523987,0.21849054098129272
0.15934818983078003,0.22657626867294312,0.12926504015922546,0.14539137482643127,0.2605248987674713
0.18130210041999817,0.2794874906539917,0.12872779369354248,0.10950158536434174,0.16470837593078613
0.17429432272911072,0.17138710618019104,0.13874831795692444,0.09265118837356567,0.13988234102725983
0.12954914569854736,0.12389178574085236,0.10935264825820923,0.09878933429718018,0.12283536791801453
0.20969751477241516,0.22998298704624176,0.27109280228614807,0.37935972213745117,0.3529125452041626
0.17040282487869263,0.18368709087371826,0.14269304275512695,0.2398025244474411,0.24102024734020233
0.15567725896835327,0.11568722128868103,0.1664981096982956,0.22138826549053192,0.2622583210468292
0.17397725582122803,0.1469375491142273,0.1741127073764801,0.19913813471794128,0.30884701013565063
0.16027502715587616,0.08882009983062744,0.14483694732189178,0.21144171059131622,0.2578981816768646
0.11380402743816376,0.05734838917851448,0.16442911326885223,0.18105721473693848,0.21850599348545074
0.0807168260216713,0.06490327417850494,0.09340697526931763,0.40953388810157776,0.16619932651519775
0.11111786216497421,0.035517316311597824,0.05980966240167618,0.2379191815853119,0.13861599564552307
0.07626979798078537,0.07988421618938446,0.06428740918636322,0.16251593828201294,0.12839947640895844
0.06768526136875153,0.09558900445699692,0.09310480207204819,0.17481374740600586,0.1278333067893982
0.3225385844707489,0.40542033314704895,0.20757780969142914,0.2911917567253113,0.3247263729572296
1.5254402160644531,1.2186415195465088,0.46972155570983887,0.4853568375110626,0.5201258659362793
0.43177831172943115,0.5616404414176941,0.3287881910800934,0.2558685541152954,0.41699257493019104
0.8165673017501831,0.34868213534355164,0.27133458852767944,0.21202540397644043,0.30069616436958313
0.22061491012573242,0.19226929545402527,0.24298444390296936,0.1668490171432495,0.2705150544643402
0.2505607604980469,0.2599571943283081,0.2543061077594757,0.11861895024776459,0.18934530019760132
0.25626862049102783,0.294733464717865,0.1562957465648651,0.10661663115024567,0.16633319854736328
0.1602732390165329,0.2439645677804947,0.1391577124595642,0.09906288236379623,0.16407324373722076
0.14083506166934967,0.21016216278076172,0.14576897025108337,0.10583577305078506,0.13679710030555725
0.17408829927444458,0.1811588704586029,0.13387954235076904,0.09639602899551392,0.13901618123054504
0.1194327175617218,0.17171767354011536,0.13095635175704956,0.10655571520328522,0.13266046345233917
0.11671321094036102,0.1775110363960266,0.1641545593738556,0.21573692560195923,0.5515610575675964
0.1099921464920044,0.16212767362594604,0.06886792927980423,0.17747922241687775,0.3957167863845825
0.0847112163901329,0.14360982179641724,0.15893366932868958,0.27607953548431396,0.22364690899848938
0.043403614312410355,0.12260926514863968,0.07247975468635559,0.2795311510562897,0.21128728985786438
0.022144390270113945,0.11286221444606781,0.03531807288527489,0.10386877506971359,0.17608927190303802
0.027414841577410698,0.09297528862953186,0.03932499140501022,0.16774901747703552,0.18233467638492584
0.008796527050435543,0.07012638449668884,0.037047505378723145,0.15448394417762756,0.18078012764453888
0.003909783437848091,0.08301892131567001,0.043881211429834366,0.08519107848405838,0.1832544207572937
0.002667659427970648,0.04442550614476204,0.020775677636265755,0.1015704795718193,0.1528986096382141
0.0037845384795218706,0.04804612696170807,0.03318428993225098,0.09129180759191513,0.1405365765094757
0.5857109427452087,0.5167649984359741,0.581468403339386,0.29096612334251404,0.5031970143318176
0.8516137599945068,0.47570574283599854,0.5306909084320068,1.0791300535202026,0.5585331320762634
0.7881181240081787,0.27372682094573975,0.9883896112442017,0.28608864545822144,0.3808883726596832
0.34260571002960205,0.22449621558189392,0.6360628604888916,0.3721615672111511,0.3902679979801178
0.2717030644416809,0.17194436490535736,0.3320896029472351,0.4109811782836914,0.18808884918689728
0.2756572961807251,0.16922390460968018,0.30634817481040955,0.3378657102584839,0.22655394673347473
0.2427569031715393,0.17230722308158875,0.324862539768219,0.262698769569397,0.23872247338294983
0.2660074234008789,0.15110597014427185,0.19802790880203247,0.2713393568992615,0.17903539538383484
0.20686468482017517,0.15526066720485687,0.2516663372516632,0.17233943939208984,0.15254732966423035
0.17603084444999695,0.13415312767028809,0.24832865595817566,0.17528651654720306,0.1350649744272232
0.1784769892692566,0.13782818615436554,0.23284763097763062,0.1640385091304779,0.14123934507369995
0.1660710871219635,0.5591102838516235,0.10127107053995132,0.1333581805229187,0.31354832649230957
0.15851299464702606,0.4590052664279938,0.09566950798034668,0.09355756640434265,0.20614716410636902
0.14391674101352692,0.267975777387619,0.05316517502069473,0.06255187094211578,0.10788600146770477
0.10609710216522217,0.2214183807373047,0.03821944445371628,0.043975625187158585,0.06586287915706635
0.12932805716991425,0.14217931032180786,0.024778880178928375,0.028479497879743576,0.0343913659453392
0.09322590380907059,0.12692855298519135,0.030287794768810272,0.029637672007083893,0.032635319977998734
0.07190965116024017,0.10201597213745117,0.007083229720592499,0.022043414413928986,0.015737902373075485
0.05449732393026352,0.06655318289995193,0.011607280001044273,0.015329835005104542,0.011447105556726456
0.0566658116877079,0.049370650202035904,0.022456323727965355,0.007227532099932432,0.016926664859056473
0.0651504248380661,0.050122540444135666,0.01527668908238411,0.019258370622992516,0.009710998274385929
0.34245580434799194,0.6923304200172424,1.291342854499817,0.5645749568939209,0.9322869777679443
0.6307647824287415,2.052834987640381,0.7758218050003052,1.3240067958831787,1.4577085971832275
0.4234522879123688,0.810654878616333,1.3800427913665771,0.6798602342605591,0.8338581323623657
0.41131269931793213,0.8389993906021118,0.4756928086280823,1.0104470252990723,0.902223527431488
0.34120017290115356,0.6517854332923889,0.329120397567749,0.657353937625885,0.4439718723297119
0.3555011749267578,0.41788941621780396,0.3342229723930359,0.3799298405647278,0.3667804002761841
0.34323650598526,0.5238397121429443,0.32903483510017395,0.42438048124313354,0.44052526354789734
0.32732725143432617,0.3596068024635315,0.3107636272907257,0.4946042597293854,0.3710244297981262
0.3063680827617645,0.34309953451156616,0.2762160897254944,0.41409918665885925,0.38027429580688477
0.3129255473613739,0.37334591150283813,0.22998031973838806,0.34388840198516846,0.35177892446517944
0.3093093931674957,0.29818347096443176,0.22955799102783203,0.31066998839378357,0.3026700019836426
0.27386507391929626,0.5769185423851013,0.24618887901306152,0.24512556195259094,0.6176086068153381
0.11622048914432526,0.3127306401729584,0.24631111323833466,0.19867826998233795,0.353576123714447
0.08365268260240555,0.3170543909072876,0.16704560816287994,0.2314804345369339,0.27943894267082214
0.11145908385515213,0.21442395448684692,0.13884489238262177,0.20328551530838013,0.24748848378658295
0.045874204486608505,0.17388471961021423,0.08453505486249924,0.15086406469345093,0.2542931139469147
0.0762927383184433,0.15793225169181824,0.04876814782619476,0.13357888162136078,0.22519148886203766
0.055320389568805695,0.15375863015651703,0.03372354805469513,0.10030626505613327,0.17930293083190918
0.020339174196124077,0.09179550409317017,0.03956065699458122,0.07155857235193253,0.14244987070560455
0.020762227475643158,0.1678413450717926,0.03428933769464493,0.06872658431529999,0.12190236151218414
0.014706934802234173,0.04456818476319313,0.013615152798593044,0.04305892065167427,0.12486252188682556
0.19066177308559418,0.15157988667488098,0.07549581676721573,0.1256563365459442,0.30451875925064087
0.5065170526504517,0.26359856128692627,0.3704807162284851,0.5328465104103088,0.5843842029571533
0.1919758915901184,0.09303154796361923,0.15312990546226501,0.15926817059516907,0.4543601870536804
0.14605307579040527,0.3655933737754822,0.08849331736564636,0.30879780650138855,0.10431675612926483
0.1619514375925064,0.029462439939379692,0.055406615138053894,0.16094690561294556,0.11028531938791275
0.1265030950307846,0.06290780752897263,0.0582701750099659,0.13331419229507446,0.16367216408252716
0.09918823093175888,0.09440552443265915,0.06202392652630806,0.1934528648853302,0.12855388224124908
0.11442165076732635,0.08786231279373169,0.03990020602941513,0.10454186797142029,0.08112677186727524
0.05807852745056152,0.09656387567520142,0.05682495981454849,0.07915797829627991,0.06952162086963654
0.06055344641208649,0.0333399772644043,0.04434141516685486,0.07919685542583466,0.056637465953826904
0.06834103912115097,0.035411302000284195,0.03567887842655182,0.060651421546936035,0.046999670565128326
0.4277496933937073,0.15652421116828918,0.9303915500640869,0.19991907477378845,0.2077517807483673
0.2923925817012787,0.1283477544784546,0.7526708245277405,0.15112760663032532,0.06163427233695984
0.2014349102973938,0.10130732506513596,0.7227426171302795,0.0941484346985817,0.08655085414648056
0.17293541133403778,0.05770210921764374,0.5689705014228821,0.058241862803697586,0.07009918242692947
0.14481449127197266,0.026092540472745895,0.4167692959308624,0.08669395744800568,0.007669233717024326
0.14743368327617645,0.012280362658202648,0.4459751546382904,0.05671832710504532,0.02084950916469097
0.11786644905805588,0.019624806940555573,0.4481763243675232,0.04353520646691322,0.020185761153697968
0.0974358320236206,0.011986586265265942,0.44333574175834656,0.044115595519542694,0.005294404923915863
0.06949672102928162,0.007664351258426905,0.4402821362018585,0.023140937089920044,0.0017780690686777234
0.07934381812810898,0.006520054768770933,0.39500701427459717,0.013229272328317165,0.0029898344073444605
0.32877394556999207,0.21955758333206177,0.37746599316596985,0.13926711678504944,0.3523961901664734
0.6117148995399475,0.26064345240592957,0.7614694833755493,0.21481838822364807,0.8793057203292847
0.298058420419693,0.25339844822883606,0.4283452033996582,0.32622331380844116,0.4289439916610718
0.21666240692138672,0.23422753810882568,0.1643211841583252,0.2304287552833557,0.37074217200279236
0.17231385409832,0.1806279718875885,0.18239521980285645,0.16262677311897278,0.19474788010120392
0.1360996663570404,0.10531668365001678,0.13925768435001373,0.20813313126564026,0.21589064598083496
0.13126787543296814,0.12920376658439636,0.08811922371387482,0.127433642745018,0.22462579607963562
0.11799366027116776,0.09562604129314423,0.1127668023109436,0.14771075546741486,0.15061774849891663
0.10426010191440582,0.09613308310508728,0.09212082624435425,0.12658606469631195,0.11497338861227036
0.10857841372489929,0.10980989784002304,0.08638032525777817,0.13265714049339294,0.1110297441482544
0.1178913414478302,0.09855490922927856,0.07207423448562622,0.1058230996131897,0.1031651720404625
0.04991389438509941,0.25672420859336853,0.43833044171333313,0.32430943846702576,0.02607801929116249
0.041018109768629074,0.1885191798210144,0.24765773117542267,0.18210911750793457,0.0217672698199749
0.050942305475473404,0.21905609965324402,0.21509310603141785,0.39413973689079285,0.01225343905389309
0.012150514870882034,0.12483785301446915,0.2826685905456543,0.33196017146110535,0.008184547536075115
0.017578797414898872,0.09933380782604218,0.19194883108139038,0.2201191484928131,0.004538725595921278
0.002370669972151518,0.095631904900074,0.3844187557697296,0.18645277619361877,0.0027469065971672535
0.0013396593276411295,0.11048262566328049,0.11343872547149658,0.16476744413375854,0.003248529741540551
0.0020154230296611786,0.10018130391836166,0.18024706840515137,0.1220095083117485,0.0004968868452124298
0.00026684158365242183,0.05337999016046524,0.10383892059326172,0.1122727021574974,0.0025667715817689896
0.00021678853954654187,0.13800495862960815,0.13248541951179504,0.1685028374195099,0.000703462865203619
0.19855543971061707,0.1349063217639923,0.15453773736953735,0.09527675062417984,0.2577240765094757
0.9830588698387146,0.1543491780757904,0.24740710854530334,0.16367678344249725,0.40952664613723755
0.25846225023269653,0.339809775352478,0.2079745978116989,0.25739264488220215,0.14950598776340485
0.7386849522590637,0.1347196400165558,0.08315975964069366,0.13623757660388947,0.08593912422657013
0.32690927386283875,0.1182301715016365,0.06430397182703018,0.08013883233070374,0.05335680767893791
0.15590772032737732,0.07502851635217667,0.07611335068941116,0.08253903687000275,0.05405980721116066
0.2847849428653717,0.07150019705295563,0.07465017586946487,0.09013082832098007,0.06822560727596283
0.15662415325641632,0.07863388955593109,0.06967765092849731,0.10444909334182739,0.040234893560409546
0.1801956295967102,0.06380204856395721,0.07517850399017334,0.08176429569721222,0.04072040319442749
0.12067358940839767,0.06410585343837738,0.07998187839984894,0.08943094313144684,0.0521308034658432
0.07977744936943054,0.06355392932891846,0.07651880383491516,0.07597966492176056,0.03848951682448387
0.113580122590065,0.23566100001335144,0.09531249105930328,0.23827941715717316,0.23358853161334991
0.07076984643936157,0.47030943632125854,0.08732473105192184,0.11574586480855942,0.21212784945964813
0.014685963280498981,0.1328057497739792,0.05363982170820236,0.0983232781291008,0.15381863713264465
0.00325529626570642,0.2638247013092041,0.0407373383641243,0.028475631028413773,0.16390648484230042
0.003547209780663252,0.3762359023094177,0.0377490296959877,0.0274437814950943,0.1255120486021042
0.0007451680721715093,0.17842541635036469,0.035423170775175095,0.04988586902618408,0.10217545181512833
0.00019304694433230907,0.12322632223367691,0.032182205468416214,0.026246730238199234,0.1479818969964981
0.00011744695075321943,0.09004741907119751,0.01198928989470005,0.05695134028792381,0.08436207473278046
0.00012785333092324436,0.10299476236104965,0.012667919509112835,0.0233518835157156,0.10989588499069214
0.015666045248508453,0.0847683772444725,0.03228352591395378,0.032987408339977264,0.11201173067092896
0.48019513487815857,0.11647602170705795,0.12699878215789795,0.3550364077091217,0.16519485414028168
0.4264649748802185,0.19615797698497772,0.48684200644493103,0.9035050868988037,0.29858264327049255
1.8958103656768799,0.09235581010580063,0.12461689859628677,0.23553311824798584,0.2148645520210266
0.5602404475212097,0.07980398833751678,0.17592617869377136,0.24557100236415863,0.11706685274839401
0.3508397340774536,0.06920777261257172,0.11289077252149582,0.17755378782749176,0.1061764508485794
0.4915739893913269,0.07165322452783585,0.17235805094242096,0.15386848151683807,0.08897189795970917
0.10588201880455017,0.05959554761648178,0.10197456181049347,0.15283197164535522,0.08392463624477386
0.13189446926116943,0.062133386731147766,0.09691750258207321,0.13733920454978943,0.08634118735790253
0.21889612078666687,0.05685587227344513,0.10296031087636948,0.10756716132164001,0.06461858749389648
0.09332115203142166,0.06350616365671158,0.08303318917751312,0.08568314462900162,0.06636518985033035
0.0711621418595314,0.058862656354904175,0.07138606905937195,0.09077517688274384,0.07314051687717438
1.0628191232681274,0.21239535510540009,0.40276244282722473,0.2997841238975525,0.589046061038971
0.38945433497428894,0.10581627488136292,0.2390759438276291,0.21363720297813416,0.460069477558136
0.36591091752052307,0.10966014862060547,0.1337047666311264,0.18431872129440308,0.4086398780345917
0.41556859016418457,0.0822400376200676,0.0872323140501976,0.15329712629318237,0.24061985313892365
0.33397048711776733,0.03800300881266594,0.13765113055706024,0.13900193572044373,0.2044248729944229
0.3301554322242737,0.0192944947630167,0.07211178541183472,0.12903372943401337,0.1504099816083908
0.24868066608905792,0.024266168475151062,0.0611688606441021,0.10101227462291718,0.08999030292034149
0.22674424946308136,0.022878168150782585,0.08005751669406891,0.09948425740003586,0.0717887356877327
0.2502579987049103,0.02119259163737297,0.03783097863197327,0.09321387857198715,0.07343169301748276
0.193729430437088,0.02108234353363514,0.015277768485248089,0.0753764808177948,0.04863553121685982
0.1063365787267685,0.10101485997438431,0.22165611386299133,0.0378120131790638,0.11269665509462357
0.16556882858276367,0.13554854691028595,0.3641146719455719,0.2688778340816498,0.27532026171684265
0.1379716694355011,0.061854831874370575,0.08626454323530197,0.05361950770020485,0.16397935152053833
0.1207391619682312,0.10459752380847931,0.09167046844959259,0.08849313110113144,0.0952555239200592
0.11099032312631607,0.032467443495988846,0.04612084478139877,0.08183132112026215,0.05076393485069275
0.03441377729177475,0.03423256054520607,0.07241673767566681,0.07105798274278641,0.04684644937515259
0.03619063273072243,0.05653347074985504,0.047218114137649536,0.07093187421560287,0.04606931656599045
0.03936174511909485,0.030834974721074104,0.04620553180575371,0.0404910184442997,0.04712207242846489
0.036252811551094055,0.10702712088823318,0.045428566634655,0.0423431321978569,0.047693826258182526
0.035741355270147324,0.05283935368061066,0.048334866762161255,0.05088720843195915,0.04568647965788841
0.03477798402309418,0.034556202590465546,0.04614606499671936,0.043053045868873596,0.04925971105694771
0.9953605532646179,1.902868628501892,0.19708728790283203,0.3087887763977051,1.0167291164398193
0.6182766556739807,1.298242449760437,0.16943758726119995,0.13047687709331512,0.7139860987663269
0.42197054624557495,0.5068082809448242,0.14800263941287994,0.08821967244148254,0.44209009408950806
0.17790451645851135,0.36019399762153625,0.08143502473831177,0.0512634813785553,0.24997298419475555
0.16529785096645355,0.3191419541835785,0.09926963597536087,0.04227059334516525,0.17391827702522278
0.15826185047626495,0.3487741947174072,0.10812085121870041,0.050919726490974426,0.22767649590969086
0.13246451318264008,0.280914843082428,0.053730159997940063,0.06318068504333496,0.25433024764060974
0.12687332928180695,0.27475637197494507,0.08980422466993332,0.04336734861135483,0.22278644144535065
0.10834278911352158,0.22371400892734528,0.05775795504450798,0.06252902746200562,0.15219560265541077
0.09081972390413284,0.21707268059253693,0.04850272834300995,0.031977053731679916,0.1002800390124321
0.4469452500343323,0.19011850655078888,0.33099377155303955,0.3452393114566803,0.235092893242836
0.8794680237770081,0.3388376235961914,0.40785151720046997,0.6457128524780273,0.49964651465415955
0.5536004304885864,0.1947622150182724,0.20697295665740967,0.192306250333786,0.2589530646800995
0.24707792699337006,0.14905819296836853,0.18657009303569794,0.2363366037607193,0.14537584781646729
0.24343520402908325,0.12895245850086212,0.16979163885116577,0.21539250016212463,0.1219351589679718
0.18015745282173157,0.16580474376678467,0.13797952234745026,0.13664847612380981,0.14936937391757965
0.11157668381929398,0.1870744228363037,0.13339102268218994,0.13445276021957397,0.12833815813064575
0.16747286915779114,0.14509788155555725,0.1077536791563034,0.11685357242822647,0.10472358763217926
0.09995061159133911,0.11783239245414734,0.10197597742080688,0.09053901582956314,0.09946732223033905
0.1031486988067627,0.10742016136646271,0.09472084045410156,0.09836193919181824,0.08009828627109528
0.09795080870389938,0.10498902201652527,0.07731740921735764,0.06911507248878479,0.09337878227233887
